ORIGID,County,PopulationCensus16,TimeStamp,Lat,Long,Confirmed Cases
16,Mayo,130507,2021/02/12 00:00:00+00,53.9191,-9.2537,5617
17,Meath,195044,2021/02/12 00:00:00+00,53.6851,-6.715,8480
18,Monaghan,61386,2021/02/12 00:00:00+00,54.1857,-6.9452,4631
19,Offaly,77961,2021/02/12 00:00:00+00,53.2632,-7.6607,2912
20,Roscommon,64544,2021/02/12 00:00:00+00,53.8008,-8.2735,2043
21,Sligo,65535,2021/02/12 00:00:00+00,54.1581,-8.5345,2117
22,Tipperary,159553,2021/02/12 00:00:00+00,52.6407,-7.9206,4629
23,Waterford,116176,2021/02/12 00:00:00+00,52.2035,-7.4935,4906
24,Westmeath,88770,2021/02/12 00:00:00+00,53.5524,-7.4219,2940
25,Wexford,149722,2021/02/12 00:00:00+00,52.5164,-6.5037,6361
26,Wicklow,142425,2021/02/12 00:00:00+00,53.0205,-6.3442,3975
1,Carlow,56932,2021/02/13 00:00:00+00,52.7168,-6.8367,2530
2,Cavan,76176,2021/02/13 00:00:00+00,53.9878,-7.2937,4469
3,Clare,118817,2021/02/13 00:00:00+00,52.8917,-8.9889,4405
4,Cork,542868,2021/02/13 00:00:00+00,51.9517,-8.6372,20792
5,Donegal,159192,2021/02/13 00:00:00+00,54.8989,-7.96,8138
6,Dublin,1347359,2021/02/13 00:00:00+00,53.3605,-6.292,71962
7,Galway,258058,2021/02/13 00:00:00+00,53.3705,-8.7362,8525
8,Kerry,147707,2021/02/13 00:00:00+00,52.1689,-9.565,4213
9,Kildare,222504,2021/02/13 00:00:00+00,53.238,-6.7837,9275
10,Kilkenny,99232,2021/02/13 00:00:00+00,52.5816,-7.2175,3315
11,Laois,84697,2021/02/13 00:00:00+00,52.9952,-7.3423,2936
12,Leitrim,32044,2021/02/13 00:00:00+00,54.1261,-7.9939,686
13,Limerick,194899,2021/02/13 00:00:00+00,52.5255,-8.7412,9883
14,Longford,40873,2021/02/13 00:00:00+00,53.7325,-7.6952,1444
15,Louth,128884,2021/02/13 00:00:00+00,53.9161,-6.487,8031
16,Mayo,130507,2021/02/13 00:00:00+00,53.9191,-9.2537,5640
17,Meath,195044,2021/02/13 00:00:00+00,53.6851,-6.715,8544
18,Monaghan,61386,2021/02/13 00:00:00+00,54.1857,-6.9452,4646
19,Offaly,77961,2021/02/13 00:00:00+00,53.2632,-7.6607,2930
20,Roscommon,64544,2021/02/13 00:00:00+00,53.8008,-8.2735,2049
21,Sligo,65535,2021/02/13 00:00:00+00,54.1581,-8.5345,2122
22,Tipperary,159553,2021/02/13 00:00:00+00,52.6407,-7.9206,4646
23,Waterford,116176,2021/02/13 00:00:00+00,52.2035,-7.4935,4918
24,Westmeath,88770,2021/02/13 00:00:00+00,53.5524,-7.4219,2959
25,Wexford,149722,2021/02/13 00:00:00+00,52.5164,-6.5037,6379
26,Wicklow,142425,2021/02/13 00:00:00+00,53.0205,-6.3442,3985
1,Carlow,56932,2021/02/14 00:00:00+00,52.7168,-6.8367,2532
2,Cavan,76176,2021/02/14 00:00:00+00,53.9878,-7.2937,4494
3,Clare,118817,2021/02/14 00:00:00+00,52.8917,-8.9889,4423
4,Cork,542868,2021/02/14 00:00:00+00,51.9517,-8.6372,20820
5,Donegal,159192,2021/02/14 00:00:00+00,54.8989,-7.96,8165
6,Dublin,1347359,2021/02/14 00:00:00+00,53.3605,-6.292,72295
7,Galway,258058,2021/02/14 00:00:00+00,53.3705,-8.7362,8616
8,Kerry,147707,2021/02/14 00:00:00+00,52.1689,-9.565,4215
9,Kildare,222504,2021/02/14 00:00:00+00,53.238,-6.7837,9316
10,Kilkenny,99232,2021/02/14 00:00:00+00,52.5816,-7.2175,3316
11,Laois,84697,2021/02/14 00:00:00+00,52.9952,-7.3423,2944
12,Leitrim,32044,2021/02/14 00:00:00+00,54.1261,-7.9939,694
13,Limerick,194899,2021/02/14 00:00:00+00,52.5255,-8.7412,9929
14,Longford,40873,2021/02/14 00:00:00+00,53.7325,-7.6952,1449
15,Louth,128884,2021/02/14 00:00:00+00,53.9161,-6.487,8056
16,Mayo,130507,2021/02/14 00:00:00+00,53.9191,-9.2537,5658
17,Meath,195044,2021/02/14 00:00:00+00,53.6851,-6.715,8582
18,Monaghan,61386,2021/02/14 00:00:00+00,54.1857,-6.9452,4658
19,Offaly,77961,2021/02/14 00:00:00+00,53.2632,-7.6607,2945
20,Roscommon,64544,2021/02/14 00:00:00+00,53.8008,-8.2735,2056
21,Sligo,65535,2021/02/14 00:00:00+00,54.1581,-8.5345,2131
22,Tipperary,159553,2021/02/14 00:00:00+00,52.6407,-7.9206,4654
23,Waterford,116176,2021/02/14 00:00:00+00,52.2035,-7.4935,4928
24,Westmeath,88770,2021/02/14 00:00:00+00,53.5524,-7.4219,2969
25,Wexford,149722,2021/02/14 00:00:00+00,52.5164,-6.5037,6403
26,Wicklow,142425,2021/02/14 00:00:00+00,53.0205,-6.3442,3992
1,Carlow,56932,2021/02/15 00:00:00+00,52.7168,-6.8367,2545
2,Cavan,76176,2021/02/15 00:00:00+00,53.9878,-7.2937,4497
3,Clare,118817,2021/02/15 00:00:00+00,52.8917,-8.9889,4438
4,Cork,542868,2021/02/15 00:00:00+00,51.9517,-8.6372,20840
5,Donegal,159192,2021/02/15 00:00:00+00,54.8989,-7.96,8167
6,Dublin,1347359,2021/02/15 00:00:00+00,53.3605,-6.292,72594
7,Galway,258058,2021/02/15 00:00:00+00,53.3705,-8.7362,8691
8,Kerry,147707,2021/02/15 00:00:00+00,52.1689,-9.565,4216
9,Kildare,222504,2021/02/15 00:00:00+00,53.238,-6.7837,9349
10,Kilkenny,99232,2021/02/15 00:00:00+00,52.5816,-7.2175,3324
11,Laois,84697,2021/02/15 00:00:00+00,52.9952,-7.3423,2963
12,Leitrim,32044,2021/02/15 00:00:00+00,54.1261,-7.9939,699
13,Limerick,194899,2021/02/15 00:00:00+00,52.5255,-8.7412,9943
14,Longford,40873,2021/02/15 00:00:00+00,53.7325,-7.6952,1451
15,Louth,128884,2021/02/15 00:00:00+00,53.9161,-6.487,8083
16,Mayo,130507,2021/02/15 00:00:00+00,53.9191,-9.2537,5681
17,Meath,195044,2021/02/15 00:00:00+00,53.6851,-6.715,8602
18,Monaghan,61386,2021/02/15 00:00:00+00,54.1857,-6.9452,4681
19,Offaly,77961,2021/02/15 00:00:00+00,53.2632,-7.6607,2977
20,Roscommon,64544,2021/02/15 00:00:00+00,53.8008,-8.2735,2061
21,Sligo,65535,2021/02/15 00:00:00+00,54.1581,-8.5345,2135
22,Tipperary,159553,2021/02/15 00:00:00+00,52.6407,-7.9206,4676
23,Waterford,116176,2021/02/15 00:00:00+00,52.2035,-7.4935,4965
24,Westmeath,88770,2021/02/15 00:00:00+00,53.5524,-7.4219,2976
25,Wexford,149722,2021/02/15 00:00:00+00,52.5164,-6.5037,6426
26,Wicklow,142425,2021/02/15 00:00:00+00,53.0205,-6.3442,4000
1,Carlow,56932,2021/02/16 00:00:00+00,52.7168,-6.8367,2552
2,Cavan,76176,2021/02/16 00:00:00+00,53.9878,-7.2937,4506
3,Clare,118817,2021/02/16 00:00:00+00,52.8917,-8.9889,4447
4,Cork,542868,2021/02/16 00:00:00+00,51.9517,-8.6372,20884
5,Donegal,159192,2021/02/16 00:00:00+00,54.8989,-7.96,8179
6,Dublin,1347359,2021/02/16 00:00:00+00,53.3605,-6.292,72783
7,Galway,258058,2021/02/16 00:00:00+00,53.3705,-8.7362,8744
8,Kerry,147707,2021/02/16 00:00:00+00,52.1689,-9.565,4216
9,Kildare,222504,2021/02/16 00:00:00+00,53.238,-6.7837,9393
10,Kilkenny,99232,2021/02/16 00:00:00+00,52.5816,-7.2175,3329
11,Laois,84697,2021/02/16 00:00:00+00,52.9952,-7.3423,2987
12,Leitrim,32044,2021/02/16 00:00:00+00,54.1261,-7.9939,699
13,Limerick,194899,2021/02/16 00:00:00+00,52.5255,-8.7412,9980
14,Longford,40873,2021/02/16 00:00:00+00,53.7325,-7.6952,1470
15,Louth,128884,2021/02/16 00:00:00+00,53.9161,-6.487,8106
16,Mayo,130507,2021/02/16 00:00:00+00,53.9191,-9.2537,5700
17,Meath,195044,2021/02/16 00:00:00+00,53.6851,-6.715,8651
18,Monaghan,61386,2021/02/16 00:00:00+00,54.1857,-6.9452,4695
19,Offaly,77961,2021/02/16 00:00:00+00,53.2632,-7.6607,3000
20,Roscommon,64544,2021/02/16 00:00:00+00,53.8008,-8.2735,2062
21,Sligo,65535,2021/02/16 00:00:00+00,54.1581,-8.5345,2136
22,Tipperary,159553,2021/02/16 00:00:00+00,52.6407,-7.9206,4703
23,Waterford,116176,2021/02/16 00:00:00+00,52.2035,-7.4935,4976
24,Westmeath,88770,2021/02/16 00:00:00+00,53.5524,-7.4219,2986
25,Wexford,149722,2021/02/16 00:00:00+00,52.5164,-6.5037,6432
26,Wicklow,142425,2021/02/16 00:00:00+00,53.0205,-6.3442,4010
1,Carlow,56932,2021/02/17 00:00:00+00,52.7168,-6.8367,2559
2,Cavan,76176,2021/02/17 00:00:00+00,53.9878,-7.2937,4513
3,Clare,118817,2021/02/17 00:00:00+00,52.8917,-8.9889,4461
4,Cork,542868,2021/02/17 00:00:00+00,51.9517,-8.6372,20914
5,Donegal,159192,2021/02/17 00:00:00+00,54.8989,-7.96,8208
6,Dublin,1347359,2021/02/17 00:00:00+00,53.3605,-6.292,73220
7,Galway,258058,2021/02/17 00:00:00+00,53.3705,-8.7362,8788
8,Kerry,147707,2021/02/17 00:00:00+00,52.1689,-9.565,4218
9,Kildare,222504,2021/02/17 00:00:00+00,53.238,-6.7837,9432
10,Kilkenny,99232,2021/02/17 00:00:00+00,52.5816,-7.2175,3332
11,Laois,84697,2021/02/17 00:00:00+00,52.9952,-7.3423,3007
12,Leitrim,32044,2021/02/17 00:00:00+00,54.1261,-7.9939,708
13,Limerick,194899,2021/02/17 00:00:00+00,52.5255,-8.7412,10023
14,Longford,40873,2021/02/17 00:00:00+00,53.7325,-7.6952,1488
15,Louth,128884,2021/02/17 00:00:00+00,53.9161,-6.487,8120
16,Mayo,130507,2021/02/17 00:00:00+00,53.9191,-9.2537,5730
17,Meath,195044,2021/02/17 00:00:00+00,53.6851,-6.715,8683
18,Monaghan,61386,2021/02/17 00:00:00+00,54.1857,-6.9452,4705
19,Offaly,77961,2021/02/17 00:00:00+00,53.2632,-7.6607,3013
20,Roscommon,64544,2021/02/17 00:00:00+00,53.8008,-8.2735,2069
21,Sligo,65535,2021/02/17 00:00:00+00,54.1581,-8.5345,2140
22,Tipperary,159553,2021/02/17 00:00:00+00,52.6407,-7.9206,4727
23,Waterford,116176,2021/02/17 00:00:00+00,52.2035,-7.4935,4995
24,Westmeath,88770,2021/02/17 00:00:00+00,53.5524,-7.4219,3003
25,Wexford,149722,2021/02/17 00:00:00+00,52.5164,-6.5037,6453
26,Wicklow,142425,2021/02/17 00:00:00+00,53.0205,-6.3442,4016
1,Carlow,56932,2021/02/18 00:00:00+00,52.7168,-6.8367,2560
2,Cavan,76176,2021/02/18 00:00:00+00,53.9878,-7.2937,4528
3,Clare,118817,2021/02/18 00:00:00+00,52.8917,-8.9889,4471
4,Cork,542868,2021/02/18 00:00:00+00,51.9517,-8.6372,20943
5,Donegal,159192,2021/02/18 00:00:00+00,54.8989,-7.96,8233
6,Dublin,1347359,2021/02/18 00:00:00+00,53.3605,-6.292,73472
7,Galway,258058,2021/02/18 00:00:00+00,53.3705,-8.7362,8872
8,Kerry,147707,2021/02/18 00:00:00+00,52.1689,-9.565,4222
9,Kildare,222504,2021/02/18 00:00:00+00,53.238,-6.7837,9490
10,Kilkenny,99232,2021/02/18 00:00:00+00,52.5816,-7.2175,3338
11,Laois,84697,2021/02/18 00:00:00+00,52.9952,-7.3423,3020
12,Leitrim,32044,2021/02/18 00:00:00+00,54.1261,-7.9939,715
13,Limerick,194899,2021/02/18 00:00:00+00,52.5255,-8.7412,10058
14,Longford,40873,2021/02/18 00:00:00+00,53.7325,-7.6952,1499
15,Louth,128884,2021/02/18 00:00:00+00,53.9161,-6.487,8138
16,Mayo,130507,2021/02/18 00:00:00+00,53.9191,-9.2537,5754
17,Meath,195044,2021/02/18 00:00:00+00,53.6851,-6.715,8712
18,Monaghan,61386,2021/02/18 00:00:00+00,54.1857,-6.9452,4723
19,Offaly,77961,2021/02/18 00:00:00+00,53.2632,-7.6607,3036
20,Roscommon,64544,2021/02/18 00:00:00+00,53.8008,-8.2735,2073
21,Sligo,65535,2021/02/18 00:00:00+00,54.1581,-8.5345,2147
22,Tipperary,159553,2021/02/18 00:00:00+00,52.6407,-7.9206,4749
23,Waterford,116176,2021/02/18 00:00:00+00,52.2035,-7.4935,5029
24,Westmeath,88770,2021/02/18 00:00:00+00,53.5524,-7.4219,3020
25,Wexford,149722,2021/02/18 00:00:00+00,52.5164,-6.5037,6456
26,Wicklow,142425,2021/02/18 00:00:00+00,53.0205,-6.3442,4028
1,Carlow,56932,2021/02/19 00:00:00+00,52.7168,-6.8367,2572
2,Cavan,76176,2021/02/19 00:00:00+00,53.9878,-7.2937,4540
3,Clare,118817,2021/02/19 00:00:00+00,52.8917,-8.9889,4485
4,Cork,542868,2021/02/19 00:00:00+00,51.9517,-8.6372,20981
5,Donegal,159192,2021/02/19 00:00:00+00,54.8989,-7.96,8240
6,Dublin,1347359,2021/02/19 00:00:00+00,53.3605,-6.292,73848
7,Galway,258058,2021/02/19 00:00:00+00,53.3705,-8.7362,8941
8,Kerry,147707,2021/02/19 00:00:00+00,52.1689,-9.565,4225
9,Kildare,222504,2021/02/19 00:00:00+00,53.238,-6.7837,9551
10,Kilkenny,99232,2021/02/19 00:00:00+00,52.5816,-7.2175,3348
11,Laois,84697,2021/02/19 00:00:00+00,52.9952,-7.3423,3049
12,Leitrim,32044,2021/02/19 00:00:00+00,54.1261,-7.9939,717
13,Limerick,194899,2021/02/19 00:00:00+00,52.5255,-8.7412,10100
14,Longford,40873,2021/02/19 00:00:00+00,53.7325,-7.6952,1510
15,Louth,128884,2021/02/19 00:00:00+00,53.9161,-6.487,8185
16,Mayo,130507,2021/02/19 00:00:00+00,53.9191,-9.2537,5790
17,Meath,195044,2021/02/19 00:00:00+00,53.6851,-6.715,8747
18,Monaghan,61386,2021/02/19 00:00:00+00,54.1857,-6.9452,4735
19,Offaly,77961,2021/02/19 00:00:00+00,53.2632,-7.6607,3076
20,Roscommon,64544,2021/02/19 00:00:00+00,53.8008,-8.2735,2079
21,Sligo,65535,2021/02/19 00:00:00+00,54.1581,-8.5345,2151
22,Tipperary,159553,2021/02/19 00:00:00+00,52.6407,-7.9206,4789
23,Waterford,116176,2021/02/19 00:00:00+00,52.2035,-7.4935,5054
24,Westmeath,88770,2021/02/19 00:00:00+00,53.5524,-7.4219,3036
25,Wexford,149722,2021/02/19 00:00:00+00,52.5164,-6.5037,6471
26,Wicklow,142425,2021/02/19 00:00:00+00,53.0205,-6.3442,4049
1,Carlow,56932,2021/02/20 00:00:00+00,52.7168,-6.8367,2581
2,Cavan,76176,2021/02/20 00:00:00+00,53.9878,-7.2937,4555
3,Clare,118817,2021/02/20 00:00:00+00,52.8917,-8.9889,4501
4,Cork,542868,2021/02/20 00:00:00+00,51.9517,-8.6372,20993
5,Donegal,159192,2021/02/20 00:00:00+00,54.8989,-7.96,8266
6,Dublin,1347359,2021/02/20 00:00:00+00,53.3605,-6.292,74076
7,Galway,258058,2021/02/20 00:00:00+00,53.3705,-8.7362,8990
8,Kerry,147707,2021/02/20 00:00:00+00,52.1689,-9.565,4232
9,Kildare,222504,2021/02/20 00:00:00+00,53.238,-6.7837,9598
10,Kilkenny,99232,2021/02/20 00:00:00+00,52.5816,-7.2175,3363
11,Laois,84697,2021/02/20 00:00:00+00,52.9952,-7.3423,3061
12,Leitrim,32044,2021/02/20 00:00:00+00,54.1261,-7.9939,717
13,Limerick,194899,2021/02/20 00:00:00+00,52.5255,-8.7412,10153
14,Longford,40873,2021/02/20 00:00:00+00,53.7325,-7.6952,1515
15,Louth,128884,2021/02/20 00:00:00+00,53.9161,-6.487,8205
16,Mayo,130507,2021/02/20 00:00:00+00,53.9191,-9.2537,5818
17,Meath,195044,2021/02/20 00:00:00+00,53.6851,-6.715,8761
18,Monaghan,61386,2021/02/20 00:00:00+00,54.1857,-6.9452,4747
19,Offaly,77961,2021/02/20 00:00:00+00,53.2632,-7.6607,3103
20,Roscommon,64544,2021/02/20 00:00:00+00,53.8008,-8.2735,2080
21,Sligo,65535,2021/02/20 00:00:00+00,54.1581,-8.5345,2152
22,Tipperary,159553,2021/02/20 00:00:00+00,52.6407,-7.9206,4822
23,Waterford,116176,2021/02/20 00:00:00+00,52.2035,-7.4935,5077
24,Westmeath,88770,2021/02/20 00:00:00+00,53.5524,-7.4219,3048
25,Wexford,149722,2021/02/20 00:00:00+00,52.5164,-6.5037,6475
26,Wicklow,142425,2021/02/20 00:00:00+00,53.0205,-6.3442,4057
1,Carlow,56932,2021/02/21 00:00:00+00,52.7168,-6.8367,2590
2,Cavan,76176,2021/02/21 00:00:00+00,53.9878,-7.2937,4567
3,Clare,118817,2021/02/21 00:00:00+00,52.8917,-8.9889,4519
4,Cork,542868,2021/02/21 00:00:00+00,51.9517,-8.6372,21012
5,Donegal,159192,2021/02/21 00:00:00+00,54.8989,-7.96,8297
6,Dublin,1347359,2021/02/21 00:00:00+00,53.3605,-6.292,74354
7,Galway,258058,2021/02/21 00:00:00+00,53.3705,-8.7362,9010
8,Kerry,147707,2021/02/21 00:00:00+00,52.1689,-9.565,4236
9,Kildare,222504,2021/02/21 00:00:00+00,53.238,-6.7837,9635
10,Kilkenny,99232,2021/02/21 00:00:00+00,52.5816,-7.2175,3373
11,Laois,84697,2021/02/21 00:00:00+00,52.9952,-7.3423,3073
12,Leitrim,32044,2021/02/21 00:00:00+00,54.1261,-7.9939,722
13,Limerick,194899,2021/02/21 00:00:00+00,52.5255,-8.7412,10192
14,Longford,40873,2021/02/21 00:00:00+00,53.7325,-7.6952,1519
15,Louth,128884,2021/02/21 00:00:00+00,53.9161,-6.487,8237
16,Mayo,130507,2021/02/21 00:00:00+00,53.9191,-9.2537,5838
17,Meath,195044,2021/02/21 00:00:00+00,53.6851,-6.715,8784
18,Monaghan,61386,2021/02/21 00:00:00+00,54.1857,-6.9452,4758
19,Offaly,77961,2021/02/21 00:00:00+00,53.2632,-7.6607,3120
20,Roscommon,64544,2021/02/21 00:00:00+00,53.8008,-8.2735,2087
21,Sligo,65535,2021/02/21 00:00:00+00,54.1581,-8.5345,2158
22,Tipperary,159553,2021/02/21 00:00:00+00,52.6407,-7.9206,4839
23,Waterford,116176,2021/02/21 00:00:00+00,52.2035,-7.4935,5092
24,Westmeath,88770,2021/02/21 00:00:00+00,53.5524,-7.4219,3057
25,Wexford,149722,2021/02/21 00:00:00+00,52.5164,-6.5037,6486
26,Wicklow,142425,2021/02/21 00:00:00+00,53.0205,-6.3442,4074
1,Carlow,56932,2021/02/22 00:00:00+00,52.7168,-6.8367,2593
2,Cavan,76176,2021/02/22 00:00:00+00,53.9878,-7.2937,4572
3,Clare,118817,2021/02/22 00:00:00+00,52.8917,-8.9889,4530
4,Cork,542868,2021/02/22 00:00:00+00,51.9517,-8.6372,21035
5,Donegal,159192,2021/02/22 00:00:00+00,54.8989,-7.96,8312
6,Dublin,1347359,2021/02/22 00:00:00+00,53.3605,-6.292,74572
7,Galway,258058,2021/02/22 00:00:00+00,53.3705,-8.7362,9048
8,Kerry,147707,2021/02/22 00:00:00+00,52.1689,-9.565,4239
9,Kildare,222504,2021/02/22 00:00:00+00,53.238,-6.7837,9658
10,Kilkenny,99232,2021/02/22 00:00:00+00,52.5816,-7.2175,3374
11,Laois,84697,2021/02/22 00:00:00+00,52.9952,-7.3423,3084
12,Leitrim,32044,2021/02/22 00:00:00+00,54.1261,-7.9939,725
13,Limerick,194899,2021/02/22 00:00:00+00,52.5255,-8.7412,10215
14,Longford,40873,2021/02/22 00:00:00+00,53.7325,-7.6952,1521
15,Louth,128884,2021/02/22 00:00:00+00,53.9161,-6.487,8272
16,Mayo,130507,2021/02/22 00:00:00+00,53.9191,-9.2537,5855
17,Meath,195044,2021/02/22 00:00:00+00,53.6851,-6.715,8807
18,Monaghan,61386,2021/02/22 00:00:00+00,54.1857,-6.9452,4770
19,Offaly,77961,2021/02/22 00:00:00+00,53.2632,-7.6607,3141
20,Roscommon,64544,2021/02/22 00:00:00+00,53.8008,-8.2735,2098
21,Sligo,65535,2021/02/22 00:00:00+00,54.1581,-8.5345,2164
22,Tipperary,159553,2021/02/22 00:00:00+00,52.6407,-7.9206,4855
23,Waterford,116176,2021/02/22 00:00:00+00,52.2035,-7.4935,5109
24,Westmeath,88770,2021/02/22 00:00:00+00,53.5524,-7.4219,3081
25,Wexford,149722,2021/02/22 00:00:00+00,52.5164,-6.5037,6492
26,Wicklow,142425,2021/02/22 00:00:00+00,53.0205,-6.3442,4082
1,Carlow,56932,2021/02/23 00:00:00+00,52.7168,-6.8367,2601
2,Cavan,76176,2021/02/23 00:00:00+00,53.9878,-7.2937,4582
3,Clare,118817,2021/02/23 00:00:00+00,52.8917,-8.9889,4546
4,Cork,542868,2021/02/23 00:00:00+00,51.9517,-8.6372,21056
5,Donegal,159192,2021/02/23 00:00:00+00,54.8989,-7.96,8333
6,Dublin,1347359,2021/02/23 00:00:00+00,53.3605,-6.292,74745
7,Galway,258058,2021/02/23 00:00:00+00,53.3705,-8.7362,9086
8,Kerry,147707,2021/02/23 00:00:00+00,52.1689,-9.565,4249
9,Kildare,222504,2021/02/23 00:00:00+00,53.238,-6.7837,9701
10,Kilkenny,99232,2021/02/23 00:00:00+00,52.5816,-7.2175,3379
11,Laois,84697,2021/02/23 00:00:00+00,52.9952,-7.3423,3103
12,Leitrim,32044,2021/02/23 00:00:00+00,54.1261,-7.9939,725
13,Limerick,194899,2021/02/23 00:00:00+00,52.5255,-8.7412,10267
14,Longford,40873,2021/02/23 00:00:00+00,53.7325,-7.6952,1538
15,Louth,128884,2021/02/23 00:00:00+00,53.9161,-6.487,8276
16,Mayo,130507,2021/02/23 00:00:00+00,53.9191,-9.2537,5877
17,Meath,195044,2021/02/23 00:00:00+00,53.6851,-6.715,8842
18,Monaghan,61386,2021/02/23 00:00:00+00,54.1857,-6.9452,4770
19,Offaly,77961,2021/02/23 00:00:00+00,53.2632,-7.6607,3149
20,Roscommon,64544,2021/02/23 00:00:00+00,53.8008,-8.2735,2098
21,Sligo,65535,2021/02/23 00:00:00+00,54.1581,-8.5345,2166
22,Tipperary,159553,2021/02/23 00:00:00+00,52.6407,-7.9206,4876
23,Waterford,116176,2021/02/23 00:00:00+00,52.2035,-7.4935,5129
24,Westmeath,88770,2021/02/23 00:00:00+00,53.5524,-7.4219,3094
25,Wexford,149722,2021/02/23 00:00:00+00,52.5164,-6.5037,6497
26,Wicklow,142425,2021/02/23 00:00:00+00,53.0205,-6.3442,4093
1,Carlow,56932,2021/02/24 00:00:00+00,52.7168,-6.8367,2609
2,Cavan,76176,2021/02/24 00:00:00+00,53.9878,-7.2937,4587
3,Clare,118817,2021/02/24 00:00:00+00,52.8917,-8.9889,4553
4,Cork,542868,2021/02/24 00:00:00+00,51.9517,-8.6372,21080
5,Donegal,159192,2021/02/24 00:00:00+00,54.8989,-7.96,8352
6,Dublin,1347359,2021/02/24 00:00:00+00,53.3605,-6.292,74968
7,Galway,258058,2021/02/24 00:00:00+00,53.3705,-8.7362,9108
8,Kerry,147707,2021/02/24 00:00:00+00,52.1689,-9.565,4256
9,Kildare,222504,2021/02/24 00:00:00+00,53.238,-6.7837,9729
10,Kilkenny,99232,2021/02/24 00:00:00+00,52.5816,-7.2175,3384
11,Laois,84697,2021/02/24 00:00:00+00,52.9952,-7.3423,3113
12,Leitrim,32044,2021/02/24 00:00:00+00,54.1261,-7.9939,733
13,Limerick,194899,2021/02/24 00:00:00+00,52.5255,-8.7412,10302
14,Longford,40873,2021/02/24 00:00:00+00,53.7325,-7.6952,1542
15,Louth,128884,2021/02/24 00:00:00+00,53.9161,-6.487,8303
16,Mayo,130507,2021/02/24 00:00:00+00,53.9191,-9.2537,5886
17,Meath,195044,2021/02/24 00:00:00+00,53.6851,-6.715,8879
18,Monaghan,61386,2021/02/24 00:00:00+00,54.1857,-6.9452,4779
19,Offaly,77961,2021/02/24 00:00:00+00,53.2632,-7.6607,3183
20,Roscommon,64544,2021/02/24 00:00:00+00,53.8008,-8.2735,2103
21,Sligo,65535,2021/02/24 00:00:00+00,54.1581,-8.5345,2170
22,Tipperary,159553,2021/02/24 00:00:00+00,52.6407,-7.9206,4896
23,Waterford,116176,2021/02/24 00:00:00+00,52.2035,-7.4935,5139
24,Westmeath,88770,2021/02/24 00:00:00+00,53.5524,-7.4219,3131
25,Wexford,149722,2021/02/24 00:00:00+00,52.5164,-6.5037,6503
26,Wicklow,142425,2021/02/24 00:00:00+00,53.0205,-6.3442,4098
1,Carlow,56932,2021/02/25 00:00:00+00,52.7168,-6.8367,2622
2,Cavan,76176,2021/02/25 00:00:00+00,53.9878,-7.2937,4595
3,Clare,118817,2021/02/25 00:00:00+00,52.8917,-8.9889,4560
4,Cork,542868,2021/02/25 00:00:00+00,51.9517,-8.6372,21100
5,Donegal,159192,2021/02/25 00:00:00+00,54.8989,-7.96,8399
6,Dublin,1347359,2021/02/25 00:00:00+00,53.3605,-6.292,75246
7,Galway,258058,2021/02/25 00:00:00+00,53.3705,-8.7362,9177
8,Kerry,147707,2021/02/25 00:00:00+00,52.1689,-9.565,4258
9,Kildare,222504,2021/02/25 00:00:00+00,53.238,-6.7837,9782
10,Kilkenny,99232,2021/02/25 00:00:00+00,52.5816,-7.2175,3390
11,Laois,84697,2021/02/25 00:00:00+00,52.9952,-7.3423,3128
12,Leitrim,32044,2021/02/25 00:00:00+00,54.1261,-7.9939,734
13,Limerick,194899,2021/02/25 00:00:00+00,52.5255,-8.7412,10339
14,Longford,40873,2021/02/25 00:00:00+00,53.7325,-7.6952,1549
15,Louth,128884,2021/02/25 00:00:00+00,53.9161,-6.487,8349
16,Mayo,130507,2021/02/25 00:00:00+00,53.9191,-9.2537,5906
17,Meath,195044,2021/02/25 00:00:00+00,53.6851,-6.715,8935
18,Monaghan,61386,2021/02/25 00:00:00+00,54.1857,-6.9452,4787
19,Offaly,77961,2021/02/25 00:00:00+00,53.2632,-7.6607,3200
20,Roscommon,64544,2021/02/25 00:00:00+00,53.8008,-8.2735,2107
21,Sligo,65535,2021/02/25 00:00:00+00,54.1581,-8.5345,2175
22,Tipperary,159553,2021/02/25 00:00:00+00,52.6407,-7.9206,4919
23,Waterford,116176,2021/02/25 00:00:00+00,52.2035,-7.4935,5148
24,Westmeath,88770,2021/02/25 00:00:00+00,53.5524,-7.4219,3142
25,Wexford,149722,2021/02/25 00:00:00+00,52.5164,-6.5037,6506
26,Wicklow,142425,2021/02/25 00:00:00+00,53.0205,-6.3442,4106
1,Carlow,56932,2021/02/26 00:00:00+00,52.7168,-6.8367,2633
2,Cavan,76176,2021/02/26 00:00:00+00,53.9878,-7.2937,4600
3,Clare,118817,2021/02/26 00:00:00+00,52.8917,-8.9889,4571
4,Cork,542868,2021/02/26 00:00:00+00,51.9517,-8.6372,21133
5,Donegal,159192,2021/02/26 00:00:00+00,54.8989,-7.96,8432
6,Dublin,1347359,2021/02/26 00:00:00+00,53.3605,-6.292,75556
7,Galway,258058,2021/02/26 00:00:00+00,53.3705,-8.7362,9209
8,Kerry,147707,2021/02/26 00:00:00+00,52.1689,-9.565,4277
9,Kildare,222504,2021/02/26 00:00:00+00,53.238,-6.7837,9805
10,Kilkenny,99232,2021/02/26 00:00:00+00,52.5816,-7.2175,3394
